Pergunta,Resposta
O que é o método `Object.hasOwn()` em JavaScript?,"Retorna um booleano indicando se o objeto possui a propriedade especificada como uma propriedade direta (não herdada da cadeia de protótipos). Substitui `Object.prototype.hasOwnProperty()`, sendo uma forma mais segura e recomendada."
Qual é o papel do Garbage Collector em JavaScript?,O Garbage Collector é um processo automático que libera a memória que não está mais sendo usada pelo programa. Ele identifica os objetos que não são mais referenciados e os remove da memória. Isso ajuda a evitar vazamentos de memória e a manter o desempenho do programa.
O que é o método `Array.prototype.flat()` em JavaScript?,Cria um novo array com todos os elementos sub-array concatenados nele recursivamente até a profundidade especificada.
O que é o método `Array.prototype.flatMap()` em JavaScript?,"Mapeia cada elemento usando uma função de mapeamento e, em seguida, achata o resultado em um novo array. É idêntico a um `map()` seguido por um `flat()` de profundidade 1, mas `flatMap()` geralmente é bastante útil e um pouco mais eficiente."
Explique a diferença entre os operadores `==` e `===` em JavaScript.,"`==` (igualdade abstrata) compara apenas o valor, realizando conversão de tipo se necessário. `===` (igualdade estrita) compara valor e tipo, sem conversão de tipo."
Qual é o escopo de uma variável declarada com `var` dentro de uma função?,Escopo de função. A variável é acessível dentro de toda a função onde foi declarada.
Qual o resultado de `typeof null` em JavaScript e por que isso acontece?,"O resultado é `""object""`. Isso é um bug histórico do JavaScript que nunca foi corrigido para evitar quebrar a compatibilidade com versões antigas."
Qual é a diferença entre `let` e `var` em termos de escopo?,"`let` tem escopo de bloco (limitado a um bloco de código, como um loop `for` ou um bloco `if`), enquanto `var` tem escopo de função."
Como você pode prevenir que uma variável seja globalmente acessível em JavaScript?,Declare a variável dentro de uma função ou bloco usando `let` ou `const`.
O que acontece se você tentar usar uma variável `const` antes de sua declaração?,"Isso resultará em um `ReferenceError`, pois variáveis `const` não são inicializadas com um valor padrão como `undefined`."
Qual é o tipo de dado de um array em JavaScript?,"`object`. Arrays são um tipo especial de objeto em JavaScript.

**Conjunto 2: Funções**"
O que é uma função de ordem superior (higher-order function)?,Uma função de ordem superior é uma função que aceita outra função como um argumento ou retorna uma função como seu resultado.
O que é o objeto `arguments` dentro de uma função?,"`arguments` é um objeto semelhante a um array que contém todos os argumentos passados para a função, mesmo que a função não tenha parâmetros declarados para eles."
Explique o que é closure em JavaScript.,Closure é a capacidade de uma função de lembrar e acessar o escopo léxico (o escopo onde foi definida) mesmo quando a função é executada fora desse escopo.
Qual é a diferença entre uma função declarada e uma função expressa em JavaScript?,"Uma função declarada é definida usando a palavra-chave `function` seguida por um nome, enquanto uma função expressa é uma função anônima atribuída a uma variável. Funções declaradas são hoisted, enquanto funções expressas não."
O que é uma função Immediately Invoked Function Expression (IIFE)?,Uma IIFE é uma função que é definida e executada imediatamente após a sua criação. É comumente usada para criar um escopo privado para variáveis.
Como você chama uma função recursivamente em JavaScript?,A função chama a si mesma dentro de seu próprio corpo. É importante ter uma condição de parada para evitar um loop infinito.
Como você pode acessar o contexto `this` dentro de uma função em JavaScript?,"O valor de `this` depende de como a função é chamada.  Em uma função normal, `this` se refere ao objeto global (window em navegadores) ou é `undefined` em modo estrito. Em métodos de objetos, `this` se refere ao objeto.

**Conjunto 3: Objetos e Arrays**"
Como você cria uma cópia superficial (shallow copy) de um objeto em JavaScript?,"Usando o operador spread: `const copiaObjeto = { ...meuObjeto };` ou o método `Object.assign({}, meuObjeto);`"
Como você concatena strings em JavaScript?,Usando o operador `+` ou template literals (crase): `` `String 1 ${variavel} String 2` ``.
O que é `NaN` em JavaScript?,`NaN` (Not-a-Number) é um valor numérico que representa um valor que não é um número. É frequentemente o resultado de operações matemáticas inválidas.
Como você verifica se um valor é `NaN` em JavaScript?,"Usando a função `isNaN()`. No entanto, `Number.isNaN()` é mais preciso, pois não tenta converter o valor antes de verificar."
Como você formata um número para um número fixo de casas decimais em JavaScript?,Usando o método `toFixed(numeroDeCasasDecimais)`.
Qual é a diferença entre `Number.parseInt()` e o operador unário `+` ao converter strings em números?,"`Number.parseInt()` tenta analisar a string e retorna o primeiro número inteiro que encontra, ignorando caracteres não numéricos após o número inicial.  O operador `+` tenta converter toda a string em um número e retorna `NaN` se a string não puder ser convertida em um número válido."
O que são template literals (string templates) em JavaScript e qual a sua vantagem?,"Template literals são strings delimitadas por crases (``). Eles permitem a interpolação de variáveis diretamente na string, tornando a concatenação mais legível e simples."
Como você verifica se uma string contém uma determinada substring em JavaScript?,"Usando o método `String.includes()`.

**Conjunto 5: Operadores e Expressões**"
Qual é a precedência de operadores em JavaScript?,A precedência de operadores define a ordem em que os operadores são avaliados em uma expressão. Parênteses podem ser usados para forçar uma ordem de avaliação diferente.
O que é uma expressão em JavaScript?,"Uma expressão é qualquer combinação de valores, variáveis, operadores e funções que resulta em um valor."
O que é um statement (declaração) em JavaScript?,"Um statement é uma instrução que realiza uma ação.  Exemplos: declarações de variáveis, atribuições, estruturas de controle de fluxo."
Qual é a diferença entre uma expressão e um statement em JavaScript?,"Uma expressão avalia para um valor, enquanto um statement realiza uma ação. Statements geralmente contêm expressões."
Qual o resultado da expressão `0 == false` e por quê?,"O resultado é `true` porque o operador `==` realiza a conversão de tipo. `false` é convertido para 0, e 0 é igual a 0.

**Conjunto 6: Estruturas de Controle de Fluxo**"
Qual é a sintaxe da estrutura de controle `if/else` em JavaScript?,"```javascript
if (condicao) {
  // Código a ser executado se a condição for verdadeira
} else {
  // Código a ser executado se a condição for falsa
}
```"
Qual é a sintaxe da estrutura de controle `switch` em JavaScript?,"```javascript
switch (expressao) {
  case valor1:
    // Código a ser executado se expressao === valor1
    break;
  case valor2:
    // Código a ser executado se expressao === valor2
    break;
  default:
    // Código a ser executado se nenhum dos casos corresponder
}
```"
O que é a palavra-chave `break` em um loop ou estrutura `switch` em JavaScript?,`break` sai imediatamente do loop ou estrutura `switch`.
O que é a palavra-chave `continue` em um loop em JavaScript?,`continue` pula a iteração atual do loop e passa para a próxima iteração.
Qual é a sintaxe do loop `for` em JavaScript?,`for (inicialização; condição; incremento/decremento) { // Código a ser executado }`
Qual é a sintaxe do loop `while` em JavaScript?,`while (condicao) { // Código a ser executado enquanto a condição for verdadeira }`
Qual é a sintaxe do loop `do...while` em JavaScript?,`do { // Código a ser executado pelo menos uma vez } while (condicao);`
Qual é a diferença entre os loops `while` e `do...while` em JavaScript?,"O loop `while` verifica a condição antes de executar o código, enquanto o loop `do...while` executa o código pelo menos uma vez antes de verificar a condição."
Como você itera sobre as propriedades de um objeto usando um loop `for...in` em JavaScript?,`for (const propriedade in objeto) { // Código para acessar objeto[propriedade] }`
Como você itera sobre os elementos de um array usando um loop `for...of` em JavaScript?,"`for (const elemento of array) { // Código para acessar elemento }`

**Conjunto 7: Manipulação de Arrays (Avançado)**"
