Pergunta,Resposta
Como você adiciona um elemento ao final de um array em JavaScript?,Usando o método `push(elemento)`.
Como você remove o último elemento de um array em JavaScript?,Usando o método `pop()`.
Como você adiciona um elemento ao início de um array em JavaScript?,Usando o método `unshift(elemento)`.
Como você remove o primeiro elemento de um array em JavaScript?,Usando o método `shift()`.
O que é o método `map()` em JavaScript e qual a sua utilidade?,`map()` cria um novo array com os resultados da chamada de uma função fornecida em cada elemento do array original. Ele é usado para transformar os elementos de um array.
O que é o método `filter()` em JavaScript e qual a sua utilidade?,`filter()` cria um novo array com todos os elementos que passam no teste implementado pela função fornecida. Ele é usado para selecionar elementos de um array.
O que é o método `reduce()` em JavaScript e qual a sua utilidade?,`reduce()` aplica uma função a um acumulador e a cada elemento de um array (da esquerda para a direita) para reduzi-lo a um único valor.
O que é o método `forEach()` em JavaScript e qual a sua utilidade?,`forEach()` executa uma função fornecida uma vez para cada elemento de um array. Ele é usado para iterar sobre os elementos de um array.
Qual a diferença entre `map()` e `forEach()` em JavaScript?,"`map()` retorna um novo array com os resultados da função aplicada a cada elemento, enquanto `forEach()` simplesmente executa a função para cada elemento e não retorna nada."
O que é o método `sort()` em JavaScript e como ele funciona?,"`sort()` ordena os elementos de um array no local e retorna o array ordenado. Por padrão, ele ordena os elementos como strings, então pode ser necessário fornecer uma função de comparação para ordenar números corretamente."
O que é o método `slice()` em JavaScript e qual a sua utilidade?,`slice()` retorna uma cópia de uma parte de um array em um novo array. Ele recebe dois argumentos opcionais: o índice inicial e o índice final (não incluso).
O que é o método `splice()` em JavaScript e qual a sua utilidade?,`splice()` altera o conteúdo de um array removendo ou substituindo elementos existentes e/ou adicionando novos elementos no local.
O que é o método `concat()` em JavaScript e qual a sua utilidade?,`concat()` retorna um novo array contendo a junção de dois ou mais arrays.
O que é o método `join()` em JavaScript e qual a sua utilidade?,`join()` junta todos os elementos de um array em uma string. Ele recebe um argumento opcional que é o separador usado entre os elementos.
O que é o método `indexOf()` em JavaScript e qual a sua utilidade?,"`indexOf()` retorna o primeiro índice em que um determinado elemento pode ser encontrado no array, ou -1 se não estiver presente."
O que é o método `includes()` em JavaScript e qual a sua utilidade?,"`includes()` determina se um array contém um determinado elemento, retornando `true` ou `false` conforme apropriado."
O que é um objeto em JavaScript?,"Um objeto é uma coleção de propriedades, onde cada propriedade é uma associação entre um nome (ou chave) e um valor."
Como você acessa uma propriedade de um objeto em JavaScript?,Usando a notação de ponto: `meuObjeto.nome` ou usando a notação de colchetes: `meuObjeto['nome']`.
Como você adiciona uma nova propriedade a um objeto em JavaScript?,Usando a notação de ponto ou colchetes: `meuObjeto.sobrenome = 'Silva';` ou `meuObjeto['sobrenome'] = 'Silva';`
Como você remove uma propriedade de um objeto em JavaScript?,Usando o operador `delete`: `delete meuObjeto.sobrenome;`
O que é o método `Object.keys()` em JavaScript e qual a sua utilidade?,`Object.keys()` retorna um array com os nomes das propriedades (chaves) de um objeto.
O que é o método `Object.values()` em JavaScript e qual a sua utilidade?,`Object.values()` retorna um array com os valores das propriedades de um objeto.
O que é o método `Object.entries()` em JavaScript e qual a sua utilidade?,"`Object.entries()` retorna um array de arrays, onde cada subarray contém o nome e o valor de uma propriedade de um objeto (como pares [chave, valor])."
O que é o método `Object.assign()` em JavaScript e qual a sua utilidade?,`Object.assign()` copia os valores de todas as propriedades próprias enumeráveis de um ou mais objetos de origem para um objeto de destino. Ele retorna o objeto de destino.  É usado para combinar ou clonar objetos (cópia superficial).
O que é a iteração em JavaScript?,"Iteração é o processo de percorrer os elementos de uma coleção (como um array, string ou objeto) um por um."
Quais são os tipos de loops mais comuns em JavaScript?,"`for`, `while`, `do...while`, `for...in`, `for...of`."
Qual a diferença entre `for...in` e `for...of` em JavaScript?,"`for...in` itera sobre os *nomes das propriedades* enumeráveis de um objeto. `for...of` itera sobre os *valores* de um objeto iterável (como um array, string, Map, Set, etc.)."
Como você pode interromper um loop em JavaScript?,Usando a declaração `break`.
Como você pode pular para a próxima iteração de um loop em JavaScript?,Usando a declaração `continue`.
Quais são os riscos de usar recursão em JavaScript?,Risco de estouro de pilha (stack overflow) se a função recursiva não tiver uma condição de parada adequada ou se a profundidade da recursão for muito grande.
O que são funções de ordem superior (Higher-Order Functions) em JavaScript?,Funções de ordem superior são funções que recebem outras funções como argumentos ou retornam outras funções como resultados.
Dê exemplos de funções de ordem superior nativas em JavaScript.,"`map()`, `filter()`, `reduce()`, `forEach()`, `sort()`."
Quais são os benefícios de usar funções puras em JavaScript?,"Previsibilidade, testabilidade, facilidade de depuração e otimização."
O que é imutabilidade em JavaScript?,"Imutabilidade é o conceito de que os dados não devem ser modificados após serem criados. Em vez de modificar os dados existentes, você deve criar novas cópias com as alterações desejadas."
Quais são os tipos de erros mais comuns em JavaScript?,"`SyntaxError`, `TypeError`, `ReferenceError`, `RangeError`, `URIError`."
Como você pode criar um erro personalizado em JavaScript?,Criando uma nova classe que herda de `Error`.
Quais são os métodos mais comuns para usar expressões regulares em JavaScript?,"`test()`, `exec()`, `match()`, `search()`, `replace()`, `split()`."
O que são lookaheads e lookbehinds em expressões regulares?,"Lookaheads e lookbehinds são asserções que especificam que um determinado padrão deve (ou não) ocorrer antes ou depois da correspondência, mas não fazem parte da correspondência em si."
O que é o modo global em expressões regulares?,"O modo global (flag `g`) indica que a expressão regular deve encontrar todas as correspondências na string, em vez de parar na primeira."
O que é o modo ignore case em expressões regulares?,O modo ignore case (flag `i`) indica que a expressão regular deve ignorar a diferença entre letras maiúsculas e minúsculas.
O que é o modo multiline em expressões regulares?,"O modo multiline (flag `m`) indica que as âncoras `^` e `$` devem corresponder ao início e ao fim de cada linha na string, em vez de apenas ao início e ao fim da string inteira."
O que é o conceito de coerção de tipo (type coercion) em JavaScript?,Coerção de tipo é o processo de converter automaticamente um valor de um tipo de dado para outro tipo de dado. Isso acontece principalmente durante operações com diferentes tipos de dados (ex: somar um número a uma string).
O que é o que é `use strict` em JavaScript?,`'use strict'` é uma diretiva que ativa o modo estrito do JavaScript.  O modo estrito impõe uma análise mais rigorosa do código e ajuda a evitar erros comuns e comportamentos inseguros.
Quais são alguns dos efeitos de usar o modo estrito em JavaScript?,"Impede o uso de variáveis não declaradas, lança um erro se `this` for indefinido em funções não-método, proíbe a duplicação de nomes de propriedades em objetos literais, entre outros."
Explique como funciona o Garbage Collection (Coleta de Lixo) em JavaScript.,A Coleta de Lixo é um processo automático que o motor JavaScript usa para liberar memória que não está mais sendo usada pelo programa.  Ele identifica objetos que não são mais acessíveis (não têm referências apontando para eles) e libera o espaço de memória que eles ocupavam.
O que é o modelo de eventos de loop (Event Loop) em JavaScript?,"O Event Loop é um mecanismo que permite que o JavaScript execute tarefas assíncronas de forma não bloqueante. Ele monitora a fila de eventos e a pilha de chamadas, transferindo tarefas da fila para a pilha quando a pilha está vazia."
O que é a pilha de chamadas (Call Stack) em JavaScript?,"A pilha de chamadas é uma estrutura de dados que rastreia as funções que foram chamadas em um determinado momento. Quando uma função é chamada, ela é adicionada ao topo da pilha. Quando a função retorna, ela é removida da pilha."
O que é a fila de eventos (Event Queue) em JavaScript?,"A fila de eventos é uma estrutura de dados que armazena os eventos que foram disparados, mas ainda não foram processados. Quando o Event Loop detecta que a pilha de chamadas está vazia, ele pega o próximo evento da fila e o coloca na pilha para ser processado."
