Pergunta,Resposta
Explique o conceito de Data Binding e seu papel em frameworks JavaScript.,"Data binding é uma técnica que sincroniza automaticamente os dados entre um modelo (dados) e a visualização (interface do usuário). Quando os dados no modelo são alterados, a visualização é atualizada automaticamente e vice-versa. Isso simplifica a manipulação do DOM e melhora a reatividade."
Qual a diferença entre Immediate Invoked Function Expression (IIFE) e blocos anônimos?,"Um IIFE (Immediately Invoked Function Expression) é uma função anônima que é executada imediatamente após sua criação. Blocos anônimos, por outro lado, são apenas blocos de código envoltos em chaves `{}`. IIFEs criam um escopo privado para evitar conflitos de nomes, enquanto blocos anônimos não criam um novo escopo.

Espero que esta lista seja útil!"
Qual a diferença entre usar `let` e `const` para declarar variáveis em JavaScript?,"`let` declara variáveis que podem ser reatribuídas, enquanto `const` declara variáveis que não podem ser reatribuídas após a inicialização. No entanto, para objetos e arrays declarados com `const`, as propriedades internas podem ser modificadas."
O que é o operador `in` em JavaScript e como ele é usado?,O operador `in` é usado para verificar se uma propriedade específica existe dentro de um objeto. Ele retorna `true` se a propriedade existir e `false` caso contrário. Ele também pode ser usado para verificar se um índice existe em um array.
Explique o conceito de `template literals` em JavaScript.,Template literals (ou template strings) são strings que permitem a incorporação de expressões dentro de strings usando a sintaxe `${expressao}`. Eles também suportam strings multi-linha e interpolação de variáveis.
O que são `closures` em JavaScript?,"Closures são a habilidade de uma função de lembrar e acessar o escopo léxico no qual foi criada, mesmo após a função externa ter terminado sua execução. Isso permite que a função interna acesse variáveis da função externa."
Como funciona o operador `delete` em JavaScript?,"O operador `delete` é usado para remover uma propriedade de um objeto. Ele retorna `true` se a propriedade foi removida com sucesso ou se a propriedade não existia. Ele não pode ser usado para deletar variáveis declaradas com `var`, `let` ou `const`."
O que é `type coercion` em JavaScript?,Type coercion é o processo automático de conversão de um tipo de dado para outro quando um operador ou função espera um tipo diferente. Isso pode levar a resultados inesperados se não for compreendido.
Explique o conceito de `hoisting` em JavaScript.,"Hoisting é o comportamento do JavaScript de mover declarações de variáveis (com `var`) e funções para o topo de seu escopo antes da execução do código. No entanto, apenas a declaração é movida; a inicialização permanece onde está no código. Variáveis declaradas com `let` e `const` são hoisted, mas não inicializadas, resultando em um erro se forem acessadas antes da declaração."
Como funciona o método `Array.prototype.forEach()` em JavaScript?,"O método `forEach()` itera sobre os elementos de um array e executa uma função fornecida para cada elemento. Ele não retorna um novo array e não interrompe a iteração, a menos que uma exceção seja lançada."
O que é o método `Array.prototype.map()` em JavaScript?,"O método `map()` itera sobre os elementos de um array e executa uma função fornecida para cada elemento, retornando um novo array com os resultados da função aplicada a cada elemento."
Explique o método `Array.prototype.filter()` em JavaScript.,O método `filter()` itera sobre os elementos de um array e retorna um novo array contendo apenas os elementos que satisfazem uma condição especificada na função fornecida.
O que faz o método `Array.prototype.reduce()` em JavaScript?,O método `reduce()` aplica uma função a um acumulador e a cada elemento de um array (da esquerda para a direita) para reduzir o array a um único valor.
Qual a finalidade do método `Array.prototype.sort()` em JavaScript?,"O método `sort()` ordena os elementos de um array no local e retorna o array ordenado. Por padrão, ele ordena os elementos como strings, o que pode levar a resultados inesperados ao ordenar números. Uma função de comparação pode ser fornecida para personalizar a ordem de classificação."
Explique o que é o `spread operator` em JavaScript.,O spread operator (`...`) permite expandir um iterável (como um array ou string) em locais onde são esperados zero ou mais argumentos (para chamadas de função) ou elementos (para literais de array).
O que é o `rest parameter` em JavaScript?,O rest parameter (`...`) permite que uma função aceite um número indefinido de argumentos como um array. Ele deve ser o último parâmetro da função.
O que é `JSON` e como é usado em JavaScript?,"JSON (JavaScript Object Notation) é um formato de dados leve para troca de dados. Em JavaScript, ele é usado para enviar e receber dados de servidores web. Os métodos `JSON.stringify()` e `JSON.parse()` são usados para converter objetos JavaScript em strings JSON e vice-versa."
Explique o conceito de `promises` em JavaScript.,"Promises são objetos que representam o resultado eventual de uma operação assíncrona. Elas podem estar em um de três estados: pendente, resolvida (fulfilled) ou rejeitada (rejected). Promises ajudam a lidar com operações assíncronas de forma mais organizada e legível, evitando o ""callback hell""."
Como funciona o tratamento de erros com `try...catch` em JavaScript?,"O bloco `try` contém o código que pode gerar uma exceção. O bloco `catch` captura a exceção, se ocorrer, e permite que você lide com o erro de forma apropriada."
O que é um `stack overflow` em JavaScript?,Um stack overflow ocorre quando a pilha de chamadas excede seu limite de tamanho. Isso geralmente acontece com chamadas recursivas infinitas ou muito profundas.
Qual a diferença entre `setTimeout()` e `setInterval()` em JavaScript?,`setTimeout()` executa uma função uma vez após um determinado atraso em milissegundos. `setInterval()` executa uma função repetidamente em intervalos regulares de tempo em milissegundos.
Como você pode limpar um `setTimeout()` ou `setInterval()` em JavaScript?,"Você pode usar `clearTimeout(idDoTimeout)` para limpar um `setTimeout()` e `clearInterval(idDoInterval)` para limpar um `setInterval()`, onde `idDoTimeout` e `idDoInterval` são os valores retornados pelas respectivas funções."
O que é o objeto `Math` em JavaScript e quais são alguns de seus métodos comuns?,"O objeto `Math` é um objeto nativo do JavaScript que fornece propriedades e métodos para operações matemáticas. Alguns métodos comuns incluem `Math.random()`, `Math.floor()`, `Math.ceil()`, `Math.round()`, `Math.max()`, `Math.min()` e `Math.pow()`."
O que é o objeto `Date` em JavaScript e como ele é usado?,"O objeto `Date` é usado para trabalhar com datas e horas em JavaScript. Ele permite criar objetos de data, obter informações sobre datas (como ano, mês, dia) e formatar datas."
O que é o método `Date.now()` em JavaScript?,"O método `Date.now()` retorna o número de milissegundos decorridos desde 1º de janeiro de 1970, 00:00:00 UTC (o Epoch Unix)."
O que é `RegExp` em JavaScript?,"`RegExp` (Regular Expression) é um objeto que representa um padrão de texto. Ele é usado para buscar, substituir e validar texto em JavaScript."
Quais são alguns dos metacaracteres comuns usados em expressões regulares em JavaScript?,"Alguns metacaracteres comuns incluem `.` (qualquer caractere), `*` (zero ou mais ocorrências), `+` (uma ou mais ocorrências), `?` (zero ou uma ocorrência), `^` (início da string), `$` (fim da string), `\d` (dígito), `\w` (caractere alfanumérico), `\s` (espaço em branco)."
O que são `flags` em expressões regulares em JavaScript?,"Flags são modificadores que alteram o comportamento de uma expressão regular. Alguns flags comuns incluem `i` (ignorar maiúsculas/minúsculas), `g` (global, encontrar todas as ocorrências) e `m` (multiline, trata `^` e `$` como início e fim de cada linha)."
Explique o conceito de `inheritance` (herança) em JavaScript.,"Em JavaScript, a herança é implementada usando protótipos. Cada objeto tem um protótipo, que é outro objeto do qual herda propriedades e métodos. A cadeia de protótipos permite que objetos herdem características de seus ancestrais."
O que é o `prototype` em JavaScript?,O `prototype` é um objeto associado a cada função e objeto em JavaScript. Ele contém propriedades e métodos que são herdados por todos os objetos criados a partir dessa função ou objeto.
Como você pode criar um objeto em JavaScript usando a sintaxe de classe (ES6)?,"Você pode usar a palavra-chave `class` seguida do nome da classe, e dentro da classe, você pode definir o construtor e os métodos da classe."
